id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual
22078,114568,2024-11-16,14,2,5,2,30.1,10.0,0.0
21806,114399,2024-09-13,4,5,5,2,93.12,31.95,0.05
19077,112596,2025-08-09,15,4,4,2,57.85,22.3,0.05
1596,101063,2025-09-30,8,1,4,3,54.26,19.66,0.1
16400,110824,2026-06-02,15,1,5,1,61.32,23.56,0.05
15646,110324,2026-01-17,9,1,2,1,77.59,30.03,0.15
13370,108836,2026-01-17,13,2,2,1,55.79,21.43,0.0
16230,110702,2026-04-24,9,4,1,1,69.69,30.76,0.0
13979,109230,2026-06-05,8,3,4,1,50.44,21.1,0.0
18783,112385,2026-06-30,8,3,5,1,51.72,20.96,0.0
14541,109594,2025-08-25,2,2,3,4,123.59,44.61,0.05
6021,103999,2024-02-14,11,4,5,1,43.07,12.6,0.0
15269,110077,2026-07-04,1,2,4,1,72.48,27.64,0.0
16607,110953,2025-07-06,11,1,4,1,45.15,13.63,0.15
21808,114401,2025-07-22,1,2,2,3,65.42,25.71,0.1
11287,107471,2025-05-23,1,5,4,1,70.02,26.26,0.15
3994,102647,2025-04-25,1,5,4,1,70.19,25.31,0.05
18043,111900,2025-07-29,2,1,4,1,119.82,46.35,0.15
3687,102462,2025-01-24,13,2,3,1,56.83,19.97,0.0
4227,102798,2026-04-20,14,4,4,1,29.03,10.33,0.05
6244,104138,2025-11-23,1,2,4,2,72.44,26.07,0.0
15822,110431,2024-10-09,14,3,4,2,27.83,10.13,0.1
9930,106587,2025-08-16,2,1,4,1,122.19,44.93,0.15
13586,108976,2025-04-17,10,2,4,2,63.2,22.96,0.1
1458,100966,2024-09-17,6,3,4,1,78.12,30.4,0.0
18631,112276,2026-08-26,12,2,4,2,84.82,30.5,0.1
3214,102149,2024-09-04,14,5,4,1,29.09,9.75,0.1
5717,103792,2024-05-08,2,4,4,1,123.24,41.47,0.05
11943,107915,2024-09-05,2,1,1,3,122.81,43.81,0.15
16152,110650,2025-07-07,13,2,4,1,57.58,20.33,0.05
5941,103939,2025-08-07,11,1,4,1,46.54,13.8,0.0
17804,111729,2025-03-30,4,1,1,1,88.99,32.57,0.0
829,100547,2025-07-16,11,1,4,1,43.06,13.04,0.1
16828,111095,2025-04-16,9,5,4,4,77.39,28.23,0.1
18826,112417,2025-09-24,15,3,4,2,56.83,22.94,0.1
16239,110708,2024-01-09,10,1,4,1,66.89,22.07,0.0
8487,105626,2024-11-22,5,3,4,1,102.98,39.3,0.0
5747,103811,2025-09-01,2,1,4,1,124.4,44.85,0.15
517,100333,2025-01-02,13,3,3,2,57.83,20.0,0.0
9327,106179,2025-12-21,3,1,4,1,56.27,20.62,0.0
18322,112084,2025-04-27,9,1,3,1,77.46,27.97,0.05
10904,107214,2024-01-15,13,1,4,1,56.71,19.16,0.1
18458,112170,2025-09-20,10,4,2,2,61.7,24.4,0.0
10882,107202,2024-01-05,15,3,4,1,58.4,21.55,0.0
6385,104233,2024-12-10,4,2,3,1,89.32,32.56,0.1
8059,105338,2025-10-09,1,2,4,1,71.63,26.88,0.0
11901,107884,2024-06-08,14,4,2,1,30.45,9.93,0.0
19722,113008,2025-05-20,7,2,4,1,50.12,17.88,0.0
15077,109941,2024-11-04,14,2,4,1,28.68,9.98,0.05
8362,105542,2026-01-19,15,1,4,2,60.82,23.6,0.0
8448,105598,2026-06-23,1,3,1,2,66.96,27.46,0.0
4978,103314,2024-12-20,13,2,1,1,58.3,20.05,0.0
12737,108434,2025-10-21,5,1,1,2,100.75,41.25,0.0
14602,109632,2026-06-28,5,2,3,1,94.81,43.07,0.05
14444,109529,2024-10-18,14,4,5,1,28.67,9.72,0.05
8355,105537,2025-01-04,3,2,1,1,51.6,19.77,0.0
2005,101337,2024-05-03,5,1,4,2,102.55,37.55,0.15
9481,106285,2026-01-12,7,3,5,3,50.13,18.96,0.05
15632,110314,2026-06-28,3,3,2,1,51.96,21.02,0.05
7388,104906,2024-11-03,13,3,4,1,58.2,19.86,0.05
20779,113708,2025-01-08,4,1,1,1,87.17,33.42,0.1
13499,108919,2025-08-27,6,5,3,1,76.77,31.37,0.05
1581,101052,2026-06-19,3,1,5,1,51.45,21.14,0.0
3234,102162,2026-02-17,4,2,2,1,84.65,33.4,0.1
16384,110813,2025-04-12,3,1,4,1,51.1,19.74,0.1
3071,102051,2024-09-11,9,2,5,2,70.38,27.81,0.05
12796,108469,2024-05-20,2,5,4,1,119.74,41.63,0.05
16636,110970,2024-11-04,8,1,2,1,50.1,19.53,0.1
18771,112380,2026-06-02,1,4,2,1,68.27,28.05,0.05
9816,106507,2025-10-13,1,2,4,1,71.69,26.32,0.05
17467,111514,2024-06-02,14,1,5,1,29.28,9.59,0.15
22178,114632,2024-02-12,13,1,4,1,60.31,19.02,0.0
5392,103587,2024-07-27,8,2,3,1,54.65,18.75,0.05
2562,101712,2024-12-22,13,1,5,3,60.64,19.61,0.05
1228,100811,2024-05-22,1,1,4,2,72.0,25.46,0.05
12219,108093,2024-07-15,10,2,4,1,63.81,22.34,0.0
1979,101319,2024-12-09,3,4,4,1,56.01,19.01,0.05
18612,112265,2024-06-21,13,4,4,2,56.34,19.81,0.0
6627,104404,2026-07-26,5,1,4,1,97.27,41.44,0.05
16167,110659,2025-10-30,13,5,5,1,60.99,20.83,0.05
16936,111162,2024-05-22,7,2,4,1,50.58,17.49,0.1
19923,113136,2025-10-04,1,1,5,2,69.38,27.27,0.15
12919,108551,2025-07-27,15,3,2,1,58.33,22.12,0.0
11893,107878,2026-05-30,1,3,4,1,66.58,27.24,0.05
4294,102839,2025-05-06,13,2,4,3,59.36,20.57,0.0
11839,107841,2025-06-15,12,2,4,4,82.07,28.95,0.0
8483,105623,2024-09-15,9,3,5,1,70.81,27.76,0.0
19939,113148,2024-04-30,2,1,4,1,121.19,42.63,0.1
20433,113480,2025-12-02,5,5,2,1,103.53,40.7,0.05
5712,103790,2025-12-09,14,1,2,1,30.12,10.2,0.05
11355,107518,2024-06-09,9,3,1,1,77.86,27.47,0.1
9653,106397,2026-02-16,2,4,4,1,116.0,45.03,0.05
22402,114776,2025-08-16,14,2,4,2,29.82,10.3,0.05
3456,102313,2024-03-12,8,4,2,1,52.7,18.44,0.0
6516,104324,2024-12-16,3,4,4,1,53.61,19.52,0.0
19497,112865,2024-04-29,1,1,4,1,69.79,24.53,0.05
1053,100699,2024-11-15,14,1,4,1,29.89,10.12,0.05
18081,111925,2025-09-02,8,3,5,1,50.89,20.12,0.1
521,100337,2024-03-10,7,1,3,2,50.57,17.64,0.1
6620,104400,2025-08-11,2,2,5,1,118.73,46.5,0.1
12512,108282,2025-09-11,8,1,4,2,51.18,20.15,0.05
9710,106433,2026-01-08,4,5,4,3,90.25,34.24,0.15
11634,107703,2024-10-27,14,2,2,1,29.49,9.84,0.1
20910,113798,2025-10-22,1,2,4,2,66.57,26.99,0.1
18371,112118,2025-06-15,1,3,5,1,67.36,25.96,0.05
15142,109989,2025-03-25,2,1,4,3,115.96,45.4,0.05
15163,110005,2024-04-17,1,2,4,1,65.51,25.36,0.0
14574,109612,2026-04-26,8,3,4,2,52.45,21.04,0.1
16169,110659,2025-10-30,8,5,5,2,50.35,20.21,0.1
11961,107928,2025-11-12,9,1,4,1,71.71,29.95,0.1
2044,101359,2025-12-20,3,1,4,1,54.34,20.77,0.0
12112,108024,2025-08-23,2,3,4,1,111.81,45.27,0.1
17317,111417,2025-07-30,1,2,5,2,71.47,26.43,0.05
4376,102896,2025-04-18,8,1,5,1,53.84,19.35,0.0
324,100204,2025-10-05,1,3,4,1,66.45,26.3,0.05
6287,104165,2024-06-06,9,4,2,1,76.63,26.91,0.0
4045,102682,2025-11-03,15,1,3,2,58.37,23.39,0.15
21899,114459,2025-07-26,1,4,5,2,72.06,26.3,0.05
15410,110163,2024-10-07,1,1,2,1,70.89,25.18,0.05
1963,101309,2025-10-17,14,5,3,1,30.65,10.58,0.05
16114,110626,2025-03-12,10,2,5,1,61.4,23.92,0.1
13022,108615,2025-12-14,10,4,4,3,66.64,24.22,0.0
11079,107330,2024-01-20,11,2,4,2,42.52,12.35,0.05
1848,101233,2025-06-08,14,3,4,1,29.69,10.26,0.0
21794,114393,2026-08-01,2,2,1,1,123.68,47.96,0.0
13603,108985,2025-02-10,14,5,2,1,30.08,9.7,0.05
3644,102437,2025-06-28,1,4,2,1,68.67,26.4,0.0
1643,101096,2024-11-09,2,2,2,1,114.28,43.89,0.0
5854,103880,2025-01-12,14,2,4,1,28.97,9.95,0.1
1057,100702,2026-06-03,14,4,5,1,30.12,10.54,0.0
14360,109471,2025-09-09,8,2,4,1,54.67,19.44,0.05
17060,111243,2026-01-13,11,5,4,1,43.36,13.8,0.1
17095,111268,2026-06-14,3,3,2,1,54.19,20.82,0.0
8442,105595,2024-06-01,11,2,4,1,45.9,12.7,0.05
15651,110326,2025-04-23,13,2,5,1,59.82,20.63,0.05
19673,112977,2025-01-10,4,2,5,1,88.38,31.97,0.0
7192,104774,2024-12-13,15,2,2,1,58.96,22.41,0.0
8014,105307,2024-09-26,1,4,1,2,72.12,24.79,0.0
2580,101726,2024-03-11,5,1,2,1,97.63,37.69,0.05
15022,109906,2024-04-21,4,1,2,1,87.76,31.61,0.15
222,100141,2025-05-24,14,3,5,1,29.68,10.14,0.05
7569,105026,2024-06-22,5,4,4,1,103.44,39.72,0.05
19753,113028,2024-04-14,2,1,5,1,115.99,43.46,0.1
1093,100728,2026-04-06,2,4,4,1,121.35,46.44,0.0
12625,108359,2026-08-11,3,3,4,1,53.32,20.47,0.1
11829,107835,2024-07-06,1,2,4,2,65.36,24.65,0.05
13715,109060,2024-08-25,15,4,4,2,58.84,22.08,0.05
21017,113865,2025-07-27,10,2,3,2,64.49,23.32,0.0
19214,112678,2024-06-21,15,3,3,1,61.44,21.26,0.05
4950,103294,2025-06-08,7,1,4,2,48.45,17.93,0.15
18332,112089,2024-02-27,2,4,3,1,118.41,42.81,0.05
22021,114534,2026-05-07,13,1,3,4,58.86,21.07,0.15
504,100323,2025-05-10,5,4,3,1,101.1,39.4,0.05
8883,105897,2026-02-05,10,1,4,1,65.09,23.53,0.1
1681,101120,2025-05-22,14,2,4,1,28.29,10.06,0.1
1191,100786,2025-12-28,2,1,2,1,115.65,47.17,0.15
10576,106997,2024-09-25,13,1,4,1,59.2,20.14,0.1
9280,106148,2025-07-09,14,3,5,1,30.32,9.9,0.0
15123,109976,2025-01-17,7,4,5,1,47.2,17.44,0.0
3493,102338,2024-02-12,5,3,4,1,98.34,37.54,0.0
13009,108606,2025-01-23,12,3,4,1,88.19,27.72,0.1
16069,110594,2025-04-15,6,1,1,1,81.34,32.56,0.0
18879,112458,2024-07-31,12,1,4,1,81.01,27.31,0.0
12637,108367,2026-04-01,8,5,2,2,51.1,19.91,0.05
2886,101932,2026-08-29,15,5,4,1,62.07,22.96,0.05
1513,101004,2024-02-07,3,1,4,1,54.05,18.39,0.0
8986,105959,2024-12-20,13,1,4,1,62.09,20.43,0.0
22554,114881,2026-04-17,7,3,4,1,50.93,18.66,0.0
15835,110438,2026-08-15,7,1,5,1,47.24,19.23,0.05
8963,105946,2025-01-07,2,1,4,1,113.67,45.04,0.05
15113,109968,2025-04-07,3,2,2,2,55.36,19.29,0.0
14228,109386,2026-07-06,3,4,4,1,54.81,20.46,0.05
14629,109647,2024-08-17,8,3,4,1,51.98,18.46,0.1
21208,113992,2026-01-22,12,2,4,4,88.13,29.55,0.05
12822,108488,2025-05-09,8,4,4,1,51.44,20.27,0.0
10313,106839,2024-11-21,5,5,5,1,95.69,40.44,0.15
3980,102638,2025-01-25,7,5,4,1,50.43,17.79,0.05
1064,100707,2025-08-06,11,2,1,2,42.86,13.47,0.1
6207,104116,2025-05-10,9,1,4,1,77.43,28.48,0.0
2728,101826,2025-08-08,3,5,4,1,53.81,19.56,0.2
19231,112688,2026-01-02,7,1,2,1,50.77,18.6,0.1
7020,104664,2024-12-27,4,5,4,1,86.31,33.08,0.15
4878,103243,2026-03-21,11,5,4,1,42.98,13.75,0.1
5164,103438,2026-06-23,15,2,4,1,61.9,23.65,0.0
12775,108455,2025-02-01,12,3,5,1,85.38,27.46,
9361,106206,2025-10-03,8,5,1,1,49.63,19.52,0.2
20524,113542,2025-01-09,13,2,1,1,61.8,19.45,0.1
6897,104583,2025-04-22,12,5,4,2,87.3,28.09,0.1
5099,103400,2026-06-04,6,1,3,4,80.53,32.74,0.1
11898,107881,2024-11-01,13,1,4,1,62.05,19.93,0.0
21698,114328,2025-01-19,1,2,2,1,66.21,24.97,0.05
1457,100965,2025-11-06,14,1,4,1,28.46,10.32,0.1
14809,109764,2024-12-14,9,4,2,1,72.02,28.55,0.0
12369,108189,2026-01-25,8,4,2,1,52.9,20.56,0.0
14369,109478,2026-08-25,15,1,4,1,59.98,24.04,0.1
1028,100678,2025-11-02,3,2,4,1,56.13,20.17,0.1
20465,113500,2024-07-14,15,1,5,1,58.25,21.07,0.05
6491,104308,2026-06-03,3,2,5,2,51.15,20.8,0.0
12341,108172,2024-03-12,4,2,1,2,88.57,30.68,0.1
5097,103400,2026-06-04,8,1,3,1,51.84,20.59,0.1
45,100030,2024-12-10,15,2,4,2,58.88,21.7,0.05
4872,103239,2026-08-16,13,1,2,1,60.69,21.88,0.15
13426,108874,2026-08-14,6,1,4,1,74.71,33.0,0.1
15555,110261,2025-12-22,1,1,5,1,66.02,26.16,0.05
18675,112309,2024-06-24,14,2,5,1,27.82,9.63,0.1
11806,107817,2024-06-24,5,1,4,1,95.53,37.84,0.05
6152,104088,2024-08-19,12,4,1,2,79.22,27.39,0.0
5071,103381,2025-05-11,2,1,4,1,117.99,44.77,0.1
11338,107508,2025-04-24,9,3,4,1,75.75,28.23,0.0
6317,104187,2026-03-30,9,2,5,2,77.47,28.95,0.05
2684,101795,2024-08-26,7,5,4,2,50.47,17.63,0.2
10960,107251,2026-05-09,7,3,4,2,50.5,18.63,0.0
9578,106350,2025-10-24,7,4,4,1,50.13,18.79,0.0
6134,104075,2024-07-07,1,1,3,1,65.95,24.44,0.05
586,100384,2024-05-21,2,3,4,2,115.2,42.72,0.05
4150,102750,2025-01-30,15,1,4,1,57.17,22.04,0.1
20170,113308,2024-09-17,14,3,1,2,29.93,10.07,0.1
8888,105901,2024-06-27,15,4,2,2,61.05,21.68,0.05
20508,113532,2025-05-01,12,3,4,4,84.67,28.81,0.05
15302,110099,2026-05-11,8,4,4,1,51.13,20.22,0.0
5358,103565,2026-07-11,1,2,3,1,65.83,28.08,0.0
3388,102269,2025-02-08,3,3,3,3,55.95,19.46,0.1
13786,109107,2024-10-10,4,1,4,2,91.31,32.2,0.05
4557,103025,2026-05-31,7,1,5,2,51.0,18.81,0.1
14068,109286,2025-01-21,5,3,5,1,98.72,40.95,0.0
3595,102407,2025-11-04,9,3,3,1,76.85,28.91,0.0
17966,111844,2025-12-29,8,3,2,2,53.8,20.43,0.0
6492,104308,2026-06-03,6,2,5,1,77.98,32.87,0.05
6701,104448,2025-03-19,6,5,4,1,76.9,31.13,0.05
13428,108875,2026-01-23,10,2,5,1,66.92,24.26,0.1
13206,108735,2025-02-28,8,3,4,1,54.06,19.85,0.1
15755,110390,2025-10-26,12,1,4,3,80.06,29.4,0.1
13631,109005,2024-03-01,9,1,2,1,72.34,27.26,0.05
6040,104010,2024-01-05,15,2,5,3,57.29,21.1,0.05
7720,105122,2026-04-22,15,1,4,1,61.01,23.92,0.1
20994,113853,2025-07-14,13,1,4,1,61.17,19.86,0.1
4401,102915,2026-05-13,13,1,5,1,62.06,20.87,0.0
21717,114341,2026-08-10,7,1,3,1,51.04,18.89,0.1
342,100218,2025-03-03,4,3,4,1,84.27,33.58,0.1
9640,106390,2025-09-30,1,2,2,1,70.05,26.11,0.05
4141,102746,2025-02-11,10,2,4,3,63.16,23.13,0.0
18822,112413,2024-04-29,9,5,1,1,72.95,27.41,0.15
16837,111101,2025-06-10,1,3,4,1,65.81,26.05,0.1
19849,113090,2026-06-05,7,4,2,1,48.39,18.87,0.0
10634,107032,2025-10-22,7,3,2,1,47.46,18.79,0.0
16228,110700,2025-10-31,8,3,4,1,52.61,20.32,0.0
5183,103453,2026-06-22,12,5,4,2,85.95,29.74,0.1
10386,106882,2024-12-04,1,3,4,1,65.84,24.9,0.1
8728,105784,2024-02-13,5,4,4,1,95.02,39.11,0.0
3703,102470,2024-10-20,13,2,3,1,57.49,19.47,0.05
19876,113109,2025-01-16,12,2,4,1,80.76,27.22,0.1
14243,109400,2025-12-03,11,4,4,3,43.51,13.36,0.05
21198,113989,2025-12-22,5,1,5,1,96.03,41.88,
16170,110660,2024-08-25,7,5,4,1,51.32,17.93,0.1
21445,114154,2025-11-29,9,4,5,1,75.51,28.87,0.05
19032,112563,2025-01-24,8,1,4,1,53.35,19.22,0.0
10775,107132,2026-08-09,11,2,3,1,44.98,13.79,0.0
3959,102626,2024-09-20,8,3,4,1,51.67,19.48,0.0
4414,102926,2024-06-19,4,4,2,1,86.5,30.75,0.05
12899,108539,2024-11-09,12,4,4,1,86.75,27.37,0.0
35,100023,2024-01-21,8,1,5,1,51.37,18.42,0.0
18236,112029,2026-05-04,3,2,3,2,56.92,19.95,0.1
18169,111982,2026-06-06,8,1,4,1,52.45,20.33,0.1
2646,101771,2025-01-19,14,3,4,1,30.91,10.22,0.1
10379,106878,2025-09-24,11,3,5,1,43.71,13.46,0.05
18463,112172,2025-03-21,5,5,4,3,100.1,40.43,0.2
6915,104595,2025-06-04,13,1,1,2,61.91,20.3,0.0
10928,107229,2024-12-22,7,4,1,3,49.52,17.32,0.05
6791,104511,2025-11-04,8,2,4,1,54.02,19.7,0.0
4339,102871,2025-09-21,2,2,2,1,111.71,44.26,0.1
20662,113629,2026-08-06,8,3,4,1,53.37,21.08,0.1
13560,108960,2024-07-29,5,3,3,1,95.0,38.03,0.05
16026,110560,2024-06-07,10,1,5,1,66.08,21.9,0.15
20043,113219,2024-06-17,13,4,1,1,62.01,19.05,0.0
20005,113191,2025-05-01,6,3,1,1,77.82,32.56,0.1
3231,102161,2024-09-17,12,3,4,1,79.36,26.79,0.05
4937,103286,2024-06-09,10,1,4,1,61.79,21.82,0.15
3618,102421,2026-03-08,1,1,5,1,68.26,26.35,0.05
16176,110665,2026-04-18,3,3,4,1,52.16,20.28,0.1
16079,110599,2026-01-18,15,1,4,1,60.93,23.38,0.1
4773,103171,2026-08-18,2,5,4,1,114.73,47.37,0.1
18814,112406,2024-07-14,13,2,4,1,58.74,19.15,0.05
17306,111409,2024-07-27,5,3,4,1,99.1,39.46,0.1
5199,103464,2024-12-08,12,3,4,1,86.67,28.1,0.0
6715,104458,2024-11-10,12,4,4,1,81.69,27.29,0.0
4916,103271,2024-10-16,3,1,5,1,53.85,19.03,0.05
7776,105154,2025-10-22,14,5,1,1,30.83,10.6,0.05
20238,113354,2024-12-20,12,2,4,1,81.91,27.57,0.0
19752,113028,2024-04-14,1,1,5,1,68.36,24.41,0.05
201,100127,2024-04-17,13,5,4,1,59.29,19.69,0.05
22681,114963,2024-09-14,7,3,5,4,50.86,17.08,0.1
22727,114996,2026-01-23,14,2,4,4,31.05,10.18,0.05
17408,111479,2024-08-27,1,4,2,1,69.8,24.98,0.05
4697,103120,2025-09-20,9,1,4,1,75.21,29.69,0.05
13386,108848,2025-07-20,1,2,3,1,72.65,25.72,0.0
10880,107201,2024-04-13,8,1,4,2,54.9,18.41,0.0
6951,104618,2026-08-12,15,1,4,1,59.29,23.57,0.15
11459,107588,2025-12-27,1,1,4,1,70.42,27.51,0.15
11765,107793,2025-02-27,1,4,5,1,71.45,26.03,0.05
18895,112470,2025-07-17,5,1,4,1,92.92,39.61,0.15
11519,107631,2024-03-13,6,5,4,1,74.91,29.99,0.15
16651,110977,2025-03-09,1,1,2,1,71.88,25.9,0.15
17148,111304,2025-01-03,6,3,3,1,74.67,31.38,0.1
17646,111626,2026-04-07,4,1,5,1,88.55,34.17,0.05
12158,108053,2024-10-24,5,4,4,3,99.99,39.9,0.0
7537,105005,2026-05-07,4,1,1,1,90.96,33.54,0.1
21034,113877,2025-02-16,13,1,4,1,61.29,19.52,0.15
5046,103360,2025-12-12,15,1,3,1,56.3,22.35,0.15
10102,106704,2024-09-15,4,1,3,1,90.25,32.63,0.0
17758,111699,2025-02-22,12,2,4,1,79.75,28.48,0.1
384,100245,2024-10-03,8,1,5,4,49.27,19.23,0.0
7213,104787,2026-04-04,14,1,4,1,28.94,10.71,0.15
5888,103900,2026-01-21,14,4,4,1,29.22,10.11,0.05
3223,102155,2024-11-25,12,1,5,1,81.16,27.16,0.15
16720,111024,2025-05-30,13,5,4,4,58.37,19.84,0.2
13550,108953,2026-03-14,10,3,2,1,64.62,23.57,0.05
22425,114791,2025-12-06,3,2,4,2,52.54,20.11,0.0
17245,111370,2025-03-26,12,3,5,1,79.87,27.22,0.05
9200,106089,2026-02-17,9,2,5,2,74.2,29.76,0.05
9243,106120,2024-06-23,9,2,5,2,74.4,26.78,0.0
15459,110194,2026-02-15,14,4,5,1,28.19,10.49,0.05
14100,109304,2025-12-06,11,1,5,2,44.83,14.03,0.15
6280,104161,2026-01-30,13,3,1,2,56.92,20.55,0.1
18158,111975,2024-11-20,3,1,5,1,54.18,19.6,0.05
16799,111077,2026-04-19,5,1,4,1,95.2,41.74,0.15
4983,103318,2026-04-11,14,2,3,1,30.08,10.78,0.0
22373,114754,2026-08-14,4,1,4,1,91.57,33.81,0.15
15730,110375,2024-04-09,15,3,2,1,56.6,21.17,0.0
5285,103521,2025-11-07,1,1,3,1,66.25,27.35,0.0
20679,113642,2024-06-19,1,4,4,1,67.57,25.31,0.0
3506,102347,2025-02-22,10,4,5,1,65.64,23.6,0.0
18660,112299,2024-02-27,7,3,2,2,48.37,16.97,0.1
21883,114448,2026-04-29,5,1,4,2,98.06,41.99,0.15
4686,103112,2025-11-27,15,3,4,2,59.62,23.34,0.0
4412,102924,2025-04-20,4,5,2,1,88.91,33.81,0.1
1528,101013,2025-09-13,8,1,4,1,51.16,19.71,0.05
6341,104206,2024-02-14,3,5,5,1,54.64,18.82,0.15
17581,111589,2024-10-11,4,5,2,1,87.54,32.51,0.15
16631,110968,2024-04-14,5,2,5,1,100.21,38.89,0.0
2042,101357,2024-04-10,10,3,4,2,65.98,22.85,0.1
22023,114535,2025-11-16,9,1,4,1,74.35,29.7,0.15
7555,105017,2025-02-09,3,4,5,1,52.49,19.32,0.05
9021,105980,2024-12-16,14,3,4,1,28.28,10.17,0.1
13458,108895,2025-11-30,3,3,5,1,51.98,19.83,0.0
21019,113867,2025-05-23,7,3,4,1,51.87,18.58,0.0
12295,108144,2025-01-13,3,4,4,1,54.77,19.94,0.0
6120,104065,2024-06-13,3,1,4,1,56.88,18.58,0.15
12651,108376,2025-01-14,15,5,4,1,57.61,22.54,0.2
12826,108491,2025-07-11,9,1,2,1,70.64,28.73,0.0
20030,113210,2024-07-04,7,4,3,1,50.13,17.85,0.0
5437,103613,2025-08-23,2,4,5,1,113.69,44.72,0.05
21532,114216,2026-05-05,5,5,5,4,102.74,42.06,0.15
8361,105541,2025-03-19,11,2,4,1,45.63,13.07,0.05
11146,107373,2024-05-09,15,1,4,1,60.27,21.28,0.05
10423,106903,2026-02-27,14,3,5,1,29.33,10.14,0.0
3734,102487,2025-09-30,11,3,4,1,45.09,13.22,0.1
1123,100745,2024-09-14,3,3,4,1,56.98,19.01,0.0
7583,105032,2025-06-07,15,1,4,1,55.73,22.93,0.0
17729,111677,2025-06-18,15,2,3,1,56.25,21.76,0.0
3878,102571,2026-02-23,10,4,4,1,64.19,24.07,0.05
17018,111215,2025-11-24,11,1,4,1,44.4,13.99,0.05
11371,107528,2024-01-31,8,5,4,3,50.96,18.52,0.1
15757,110392,2024-10-03,15,5,5,1,62.06,21.67,0.1
3054,102040,2025-01-24,7,2,4,1,48.27,17.63,0.1
17035,111228,2025-12-22,4,1,2,1,88.39,34.25,0.1
21932,114478,2026-01-24,9,1,3,3,72.49,29.32,0.15
14047,109272,2026-06-10,14,2,4,1,30.12,10.46,0.05
7500,104982,2026-08-27,2,3,4,3,122.6,46.57,0.0
13347,108822,2024-10-07,12,1,4,2,81.37,26.8,0.15
971,100643,2024-11-11,9,3,4,2,72.64,27.66,0.1
17736,111683,2024-07-29,1,1,1,1,68.57,24.51,0.05
9526,106315,2025-10-21,7,3,5,1,46.73,18.5,0.05
11214,107415,2024-08-26,3,4,4,1,51.24,19.46,0.05
14615,109640,2024-08-06,12,2,2,1,85.69,28.03,0.05
13741,109079,2026-01-14,11,1,4,1,42.17,13.43,0.0
2688,101798,2024-09-12,14,1,5,2,29.87,9.87,0.1
2486,101657,2025-05-07,6,4,4,1,82.77,31.37,0.0
9683,106417,2024-09-17,1,4,3,1,71.63,24.86,0.05
21545,114223,2024-11-22,14,2,5,1,29.19,9.96,0.05
5514,103660,2024-09-18,13,3,1,4,58.1,20.19,0.1
4086,102713,2026-05-24,12,1,2,1,79.63,29.64,0.15
19592,112923,2025-12-12,7,1,4,1,49.57,19.06,0.15
6761,104488,2026-06-02,2,4,5,1,120.82,47.76,0.05
6162,104093,2025-07-12,14,1,4,1,30.63,10.49,0.05
8381,105554,2025-12-27,5,1,4,1,103.59,41.06,0.0
16183,110670,2025-06-09,5,2,3,2,99.09,40.53,0.1
7460,104956,2026-03-15,3,2,4,1,52.34,19.97,0.05
20035,113215,2024-06-25,10,2,4,2,64.46,22.48,0.1
15756,110391,2024-09-14,2,1,5,2,119.75,43.67,0.15
19391,112795,2024-12-06,13,3,1,1,59.46,19.92,0.0
18770,112379,2026-01-28,6,4,4,1,77.49,32.94,0.05
10463,106929,2025-01-14,6,2,4,1,81.9,30.9,0.05
4848,103221,2026-05-10,2,3,2,1,119.56,46.01,0.1
2451,101634,2025-11-08,14,1,2,1,30.73,10.13,0.1
1714,101144,2025-04-05,13,5,2,1,56.73,20.65,0.15
548,100355,2024-07-29,8,1,5,1,53.93,19.38,0.0
10318,106843,2025-04-11,14,1,2,2,28.96,10.03,0.0
4601,103053,2024-01-05,8,4,2,1,54.05,18.31,0.0
292,100182,2025-09-06,15,4,3,1,57.92,23.34,0.05
15829,110435,2024-12-06,9,1,5,2,71.6,29.01,0.05
3954,102624,2026-03-01,15,1,4,1,56.4,23.27,0.05
9125,106043,2026-05-18,9,2,4,3,75.27,29.41,0.1
12789,108466,2026-03-13,2,2,4,1,124.64,46.06,0.05
16715,111020,2026-04-21,12,5,3,1,81.11,29.58,0.15
7677,105091,2024-05-20,9,3,2,1,74.7,27.9,0.0
475,100305,2025-09-01,2,2,3,2,113.66,45.38,0.1
13531,108942,2025-08-21,15,2,2,1,61.06,23.05,0.05
6651,104418,2024-07-26,15,2,2,2,60.51,22.06,0.1
18558,112232,2026-03-08,8,2,4,1,52.48,20.19,0.1
17721,111672,2025-07-01,9,2,5,1,75.99,29.44,0.0
12771,108453,2025-12-08,9,1,2,2,70.48,28.62,0.15
20334,113416,2026-05-05,5,5,3,1,103.15,41.38,0.15
22483,114834,2024-06-27,7,3,4,1,49.02,17.78,0.0
424,100275,2026-01-07,5,2,5,1,97.23,42.25,0.0
5655,103753,2025-02-24,10,1,4,1,63.27,23.27,0.05
6078,104038,2026-04-05,5,3,4,1,102.39,42.56,0.1
15537,110248,2025-02-02,13,3,4,1,60.43,20.09,0.0
13611,108991,2024-09-25,9,3,4,1,75.58,27.73,0.1
13883,109168,2025-04-13,13,5,2,1,58.87,20.72,0.2
6665,104429,2025-10-30,7,2,4,1,50.28,18.86,0.05
1636,101092,2024-12-23,8,2,5,1,53.27,19.47,0.0
12111,108024,2025-08-23,10,3,4,1,60.41,23.82,0.05
15857,110453,2026-04-28,6,3,2,1,79.23,32.72,0.1
