id_orcamento,mes_referencia,id_produto,id_canal,id_regiao,quantidade_orcada,receita_orcada,custo_orcado,margem_orcada
479,2024-02-01,13,1,3,3,147.48,50.68,96.8
480,2024-02-01,13,1,4,7,394.65,129.0,265.65
481,2024-02-01,13,1,5,4,180.49,67.54,112.95
482,2024-02-01,13,2,2,1,62.32,20.57,41.75
483,2024-02-01,13,2,4,1,53.19,16.99,36.2
484,2024-02-01,13,2,5,1,58.97,18.85,40.12
485,2024-02-01,13,3,1,1,62.04,21.33,40.71
486,2024-02-01,13,3,2,8,432.69,144.38,288.31
487,2024-02-01,13,3,4,5,264.23,91.46,172.77
488,2024-02-01,13,3,5,1,53.78,19.09,34.69
489,2024-02-01,13,4,3,1,62.1,19.64,42.46
490,2024-02-01,13,4,4,1,53.56,19.13,34.43
491,2024-02-01,13,5,2,1,50.23,18.5,31.73
492,2024-02-01,13,5,4,4,179.91,67.44,112.47
493,2024-02-01,14,1,1,1,27.7,9.04,18.66
494,2024-02-01,14,1,2,5,124.36,46.21,78.15
495,2024-02-01,14,1,3,2,48.85,17.36,31.49
496,2024-02-01,14,1,4,7,190.6,63.66,126.94
497,2024-02-01,14,1,5,4,125.16,41.89,83.27
498,2024-02-01,14,2,1,1,28.25,10.04,18.21
499,2024-02-01,14,2,4,9,266.75,86.97,179.78
500,2024-02-01,14,2,5,1,26.61,8.89,17.72
501,2024-02-01,14,3,2,2,59.68,19.54,40.14
502,2024-02-01,14,3,3,3,82.75,28.33,54.42
503,2024-02-01,14,3,4,3,72.49,26.55,45.94
504,2024-02-01,14,3,5,2,52.9,19.47,33.43
505,2024-02-01,14,4,3,5,151.68,50.14,101.54
506,2024-02-01,14,4,4,2,56.5,18.31,38.19
507,2024-02-01,14,4,5,3,91.88,30.62,61.26
508,2024-02-01,14,5,4,6,164.36,57.13,107.23
509,2024-02-01,15,1,1,3,153.88,60.71,93.17
510,2024-02-01,15,1,2,4,217.07,81.54,135.53
511,2024-02-01,15,1,3,2,112.02,38.35,73.67
512,2024-02-01,15,1,4,3,133.04,51.86,81.18
513,2024-02-01,15,1,5,5,252.17,98.09,154.08
514,2024-02-01,15,2,1,1,58.11,23.52,34.59
515,2024-02-01,15,2,2,4,239.77,87.54,152.23
516,2024-02-01,15,2,4,8,411.48,159.57,251.91
517,2024-02-01,15,2,5,3,168.89,61.63,107.26
518,2024-02-01,15,3,4,7,387.58,140.94,246.64
519,2024-02-01,15,3,5,3,176.33,66.87,109.46
520,2024-02-01,15,4,2,4,255.38,89.97,165.41
521,2024-02-01,15,4,3,1,60.04,21.16,38.88
522,2024-02-01,15,4,4,6,359.0,125.64,233.36
523,2024-02-01,15,4,5,2,118.01,43.5,74.51
524,2024-02-01,15,5,2,2,104.62,41.67,62.95
525,2024-02-01,15,5,4,1,50.75,19.77,30.98
526,2024-02-01,15,5,5,1,44.97,19.6,25.37
527,2024-03-01,1,1,2,5,314.28,112.32,201.96
528,2024-03-01,1,1,3,2,110.09,42.81,67.28
529,2024-03-01,1,1,4,3,214.0,82.43,131.57
530,2024-03-01,1,1,5,5,307.53,111.81,195.72
531,2024-03-01,1,2,1,2,131.39,51.59,79.8
532,2024-03-01,1,2,2,3,200.18,72.96,127.22
533,2024-03-01,1,2,4,7,497.84,179.69,318.15
534,2024-03-01,1,2,5,2,130.73,46.54,84.19
535,2024-03-01,1,3,1,1,76.78,28.71,48.07
536,2024-03-01,1,3,2,2,152.57,53.79,98.78
537,2024-03-01,1,3,3,1,63.66,24.56,39.1
538,2024-03-01,1,3,4,11,745.36,268.91,476.45
539,2024-03-01,1,4,1,1,80.54,29.34,51.2
540,2024-03-01,1,4,2,1,78.38,26.19,52.19
541,2024-03-01,1,4,3,1,72.37,24.48,47.89
542,2024-03-01,1,4,4,9,599.01,215.53,383.48
543,2024-03-01,1,4,5,2,134.43,47.86,86.57
544,2024-03-01,1,5,2,5,281.35,121.68,159.67
545,2024-03-01,1,5,4,1,52.03,22.67,29.36
546,2024-03-01,1,5,5,3,169.89,70.37,99.52
547,2024-03-01,2,1,1,1,106.43,42.56,63.87
548,2024-03-01,2,1,2,1,104.2,40.62,63.58
549,2024-03-01,2,1,3,1,110.84,37.4,73.44
550,2024-03-01,2,1,4,3,417.46,141.69,275.77
551,2024-03-01,2,1,5,5,597.13,223.17,373.96
552,2024-03-01,2,2,2,5,587.5,218.78,368.72
553,2024-03-01,2,2,4,4,421.55,154.49,267.06
554,2024-03-01,2,2,5,3,311.43,117.1,194.33
555,2024-03-01,2,3,2,3,370.67,142.15,228.52
556,2024-03-01,2,3,3,3,372.97,133.4,239.57
557,2024-03-01,2,3,4,5,571.99,208.12,363.87
558,2024-03-01,2,4,2,2,253.39,93.04,160.35
559,2024-03-01,2,4,4,3,331.8,122.1,209.7
560,2024-03-01,2,4,5,4,475.09,175.11,299.98
561,2024-03-01,2,5,3,3,318.34,123.76,194.58
562,2024-03-01,2,5,4,5,456.94,198.79,258.15
563,2024-03-01,2,5,5,3,281.19,111.86,169.33
564,2024-03-01,3,1,2,3,152.56,51.49,101.07
565,2024-03-01,3,1,3,2,96.38,33.15,63.23
566,2024-03-01,3,1,4,11,550.49,201.58,348.91
567,2024-03-01,3,1,5,3,171.51,65.15,106.36
568,2024-03-01,3,2,1,2,111.03,41.31,69.72
569,2024-03-01,3,2,2,5,261.6,96.64,164.96
570,2024-03-01,3,2,3,7,349.15,124.98,224.17
571,2024-03-01,3,2,4,9,490.19,168.86,321.33
572,2024-03-01,3,2,5,3,147.99,51.69,96.3
573,2024-03-01,3,3,1,2,125.96,40.83,85.13
574,2024-03-01,3,3,2,3,180.83,60.27,120.56
575,2024-03-01,3,4,1,1,56.6,20.99,35.61
576,2024-03-01,3,4,2,2,119.57,41.09,78.48
577,2024-03-01,3,4,4,2,100.84,36.48,64.36
578,2024-03-01,3,4,5,2,115.3,39.65,75.65
579,2024-03-01,3,5,1,3,149.0,53.71,95.29
580,2024-03-01,3,5,2,1,54.32,18.83,35.49
581,2024-03-01,3,5,5,3,126.27,52.76,73.51
582,2024-03-01,4,1,2,2,155.8,60.02,95.78
583,2024-03-01,4,1,4,5,442.35,166.85,275.5
584,2024-03-01,4,1,5,2,144.58,54.68,89.9
585,2024-03-01,4,2,1,2,164.41,62.74,101.67
586,2024-03-01,4,2,2,5,432.96,164.0,268.96
587,2024-03-01,4,2,4,2,155.56,57.63,97.93
588,2024-03-01,4,2,5,2,155.61,59.58,96.03
589,2024-03-01,4,3,2,1,93.82,34.87,58.95
590,2024-03-01,4,3,4,2,170.58,62.07,108.51
591,2024-03-01,4,3,5,3,232.57,93.67,138.9
592,2024-03-01,4,4,2,3,283.37,104.96,178.41
593,2024-03-01,4,4,4,5,434.87,152.62,282.25
594,2024-03-01,4,4,5,1,91.57,32.13,59.44
595,2024-03-01,4,5,2,2,165.73,63.88,101.85
596,2024-03-01,4,5,5,1,78.96,30.34,48.62
597,2024-03-01,5,1,1,1,89.92,36.36,53.56
598,2024-03-01,5,1,2,1,87.82,35.86,51.96
599,2024-03-01,5,1,3,1,80.67,31.71,48.96
600,2024-03-01,5,1,4,8,673.19,293.62,379.57
601,2024-03-01,5,1,5,2,176.16,67.8,108.36
602,2024-03-01,5,2,2,4,405.27,153.44,251.83
603,2024-03-01,5,2,3,7,610.4,250.95,359.45
604,2024-03-01,5,2,4,8,751.45,308.6,442.85
605,2024-03-01,5,2,5,3,270.68,106.47,164.21
606,2024-03-01,5,3,1,1,96.35,40.28,56.07
607,2024-03-01,5,3,2,2,196.43,80.52,115.91
608,2024-03-01,5,3,4,8,749.07,306.71,442.36
609,2024-03-01,5,4,3,5,512.35,205.99,306.36
610,2024-03-01,5,4,4,4,370.3,155.26,215.04
611,2024-03-01,5,4,5,2,187.69,77.84,109.85
612,2024-03-01,5,5,2,1,85.83,37.32,48.51
613,2024-03-01,5,5,4,3,216.33,97.65,118.68
614,2024-03-01,5,5,5,4,315.73,130.7,185.03
615,2024-03-01,6,1,2,2,137.28,58.46,78.82
616,2024-03-01,6,1,4,7,498.68,201.6,297.08
617,2024-03-01,6,1,5,2,124.26,53.29,70.97
618,2024-03-01,6,2,2,1,70.83,31.39,39.44
619,2024-03-01,6,2,3,1,73.67,29.95,43.72
620,2024-03-01,6,2,5,2,135.35,61.29,74.06
621,2024-03-01,6,3,3,2,144.01,59.99,84.02
622,2024-03-01,6,3,4,1,69.49,28.12,41.37
623,2024-03-01,6,3,5,1,75.78,28.0,47.78
624,2024-03-01,6,4,2,3,262.34,99.22,163.12
625,2024-03-01,6,4,4,3,215.4,85.52,129.88
626,2024-03-01,6,5,1,1,73.43,31.81,41.62
627,2024-03-01,6,5,2,3,204.86,87.57,117.29
628,2024-03-01,6,5,4,6,371.43,165.14,206.29
629,2024-03-01,6,5,5,1,60.52,27.96,32.56
630,2024-03-01,7,1,1,5,217.59,81.98,135.61
631,2024-03-01,7,1,2,4,177.04,62.17,114.87
632,2024-03-01,7,1,3,5,253.4,91.86,161.54
633,2024-03-01,7,1,4,4,201.8,74.41,127.39
634,2024-03-01,7,1,5,3,121.31,44.88,76.43
635,2024-03-01,7,2,1,4,198.92,77.63,121.29
636,2024-03-01,7,2,2,4,208.06,72.27,135.79
637,2024-03-01,7,2,3,1,45.81,16.01,29.8
638,2024-03-01,7,2,4,2,86.9,31.05,55.85
639,2024-03-01,7,2,5,2,83.47,31.5,51.97
640,2024-03-01,7,3,2,2,96.48,35.67,60.81
641,2024-03-01,7,3,3,3,148.79,50.71,98.08
642,2024-03-01,7,3,4,2,87.1,32.7,54.4
643,2024-03-01,7,3,5,4,193.96,71.12,122.84
644,2024-03-01,7,4,1,4,165.42,62.5,102.92
645,2024-03-01,7,4,2,4,212.82,76.89,135.93
646,2024-03-01,7,4,3,1,50.87,17.1,33.77
647,2024-03-01,7,4,4,4,195.64,72.6,123.04
648,2024-03-01,7,4,5,2,94.5,35.18,59.32
649,2024-03-01,7,5,2,5,218.9,82.92,135.98
650,2024-03-01,7,5,4,4,158.12,61.27,96.85
651,2024-03-01,7,5,5,1,44.05,15.87,28.18
652,2024-03-01,8,1,1,3,125.95,54.26,71.69
653,2024-03-01,8,1,2,1,42.36,16.91,25.45
654,2024-03-01,8,1,3,7,311.41,118.48,192.93
655,2024-03-01,8,1,4,7,312.62,122.16,190.46
656,2024-03-01,8,1,5,3,132.79,49.31,83.48
657,2024-03-01,8,2,1,1,49.3,18.68,30.62
658,2024-03-01,8,2,2,3,154.56,57.9,96.66
659,2024-03-01,8,2,3,1,53.23,18.45,34.78
660,2024-03-01,8,2,4,11,571.69,205.32,366.37
661,2024-03-01,8,2,5,1,44.09,18.15,25.94
662,2024-03-01,8,3,2,3,153.54,58.07,95.47
663,2024-03-01,8,3,4,2,95.41,36.71,58.7
664,2024-03-01,8,4,2,3,180.97,64.96,116.01
665,2024-03-01,8,4,3,1,57.14,19.54,37.6
666,2024-03-01,8,4,4,3,143.84,56.18,87.66
667,2024-03-01,8,5,1,1,50.81,18.24,32.57
668,2024-03-01,8,5,2,1,41.8,17.69,24.11
669,2024-03-01,8,5,3,2,88.25,34.27,53.98
670,2024-03-01,8,5,4,9,436.06,165.99,270.07
671,2024-03-01,8,5,5,6,250.79,108.17,142.62
672,2024-03-01,9,1,2,4,249.05,101.47,147.58
673,2024-03-01,9,1,3,1,56.37,23.56,32.81
674,2024-03-01,9,1,4,2,114.82,45.61,69.21
675,2024-03-01,9,1,5,5,385.61,141.3,244.31
676,2024-03-01,9,2,2,1,71.87,27.64,44.23
677,2024-03-01,9,2,3,4,261.37,104.54,156.83
678,2024-03-01,9,2,4,5,317.14,121.26,195.88
679,2024-03-01,9,3,2,2,149.76,62.56,87.2
680,2024-03-01,9,3,3,1,78.87,28.69,50.18
681,2024-03-01,9,3,4,1,73.67,26.94,46.73
682,2024-03-01,9,3,5,1,67.95,28.88,39.07
683,2024-03-01,9,4,3,2,149.71,60.22,89.49
684,2024-03-01,9,4,4,8,573.95,214.82,359.13
685,2024-03-01,9,5,3,2,124.83,52.12,72.71
686,2024-03-01,9,5,4,5,298.09,123.88,174.21
687,2024-03-01,9,5,5,1,67.23,25.5,41.73
688,2024-03-01,10,1,1,1,57.09,20.81,36.28
689,2024-03-01,10,1,2,3,174.98,62.03,112.95
690,2024-03-01,10,1,4,5,317.78,111.23,206.55
691,2024-03-01,10,2,1,1,63.76,24.17,39.59
692,2024-03-01,10,2,4,6,388.14,136.95,251.19
693,2024-03-01,10,2,5,1,63.16,22.05,41.11
694,2024-03-01,10,3,2,3,198.26,72.81,125.45
695,2024-03-01,10,3,4,4,215.9,83.75,132.15
696,2024-03-01,10,4,3,1,66.26,23.42,42.84
697,2024-03-01,10,4,5,3,190.87,67.78,123.09
698,2024-03-01,10,5,4,5,294.8,118.96,175.84
699,2024-03-01,10,5,5,2,107.76,41.09,66.67
700,2024-03-01,11,1,2,1,36.07,12.23,23.84
701,2024-03-01,11,1,3,1,36.76,11.69,25.07
702,2024-03-01,11,1,4,6,250.35,77.86,172.49
703,2024-03-01,11,1,5,4,133.29,45.0,88.29
704,2024-03-01,11,2,2,1,43.78,12.61,31.17
705,2024-03-01,11,2,3,2,82.44,25.32,57.12
706,2024-03-01,11,2,4,6,274.91,78.11,196.8
707,2024-03-01,11,3,2,1,45.24,13.34,31.9
708,2024-03-01,11,3,3,2,82.51,25.19,57.32
709,2024-03-01,11,3,4,3,120.63,36.4,84.23
710,2024-03-01,11,3,5,5,214.99,62.24,152.75
711,2024-03-01,11,4,1,2,93.9,27.59,66.31
712,2024-03-01,11,4,4,2,89.05,24.95,64.1
713,2024-03-01,11,4,5,6,256.16,76.17,179.99
714,2024-03-01,11,5,3,1,38.36,11.8,26.56
715,2024-03-01,11,5,4,4,146.34,44.82,101.52
716,2024-03-01,11,5,5,6,209.79,71.6,138.19
717,2024-03-01,12,1,2,3,199.65,75.25,124.4
718,2024-03-01,12,1,3,6,422.76,147.67,275.09
719,2024-03-01,12,1,4,4,319.75,113.12,206.63
720,2024-03-01,12,1,5,6,469.54,163.14,306.4
721,2024-03-01,12,2,1,1,88.6,29.01,59.59
722,2024-03-01,12,2,2,5,401.63,134.79,266.84
723,2024-03-01,12,2,3,4,328.32,109.15,219.17
724,2024-03-01,12,2,4,13,1074.63,356.83,717.8
725,2024-03-01,12,2,5,2,168.78,52.72,116.06
726,2024-03-01,12,3,2,8,594.37,211.89,382.48
727,2024-03-01,12,3,3,4,339.94,109.55,230.39
728,2024-03-01,12,3,4,6,454.39,160.42,293.97
729,2024-03-01,12,3,5,2,166.46,55.14,111.32
730,2024-03-01,12,4,1,1,87.05,30.23,56.82
731,2024-03-01,12,4,2,2,180.89,59.52,121.37
732,2024-03-01,12,4,4,2,166.98,55.88,111.1
733,2024-03-01,12,5,4,2,131.85,49.46,82.39
734,2024-03-01,12,5,5,6,455.5,148.68,306.82
735,2024-03-01,13,1,3,2,100.69,36.17,64.52
736,2024-03-01,13,1,4,2,91.5,31.17,60.33
737,2024-03-01,13,1,5,1,50.06,17.35,32.71
738,2024-03-01,13,2,1,2,115.83,40.54,75.29
739,2024-03-01,13,2,2,5,300.65,98.14,202.51
740,2024-03-01,13,2,4,4,214.49,71.24,143.25
741,2024-03-01,13,2,5,2,118.77,36.92,81.85
742,2024-03-01,13,3,2,1,66.61,21.55,45.06
743,2024-03-01,13,3,3,2,107.95,38.26,69.69
744,2024-03-01,13,3,4,2,114.75,38.2,76.55
745,2024-03-01,13,4,2,1,65.74,21.1,44.64
746,2024-03-01,13,5,4,5,297.66,103.49,194.17
747,2024-03-01,13,5,5,2,98.89,36.05,62.84
748,2024-03-01,14,1,1,1,23.54,9.32,14.22
749,2024-03-01,14,1,2,7,210.1,69.89,140.21
750,2024-03-01,14,1,3,8,221.62,74.41,147.21
751,2024-03-01,14,1,4,14,383.83,132.51,251.32
752,2024-03-01,14,1,5,3,74.68,24.96,49.72
753,2024-03-01,14,2,2,1,26.82,10.29,16.53
754,2024-03-01,14,2,3,3,82.64,28.26,54.38
755,2024-03-01,14,2,4,4,100.88,33.52,67.36
756,2024-03-01,14,3,2,1,28.5,10.43,18.07
757,2024-03-01,14,3,3,1,26.16,10.03,16.13
758,2024-03-01,14,3,4,5,127.0,45.48,81.52
759,2024-03-01,14,3,5,2,53.13,20.45,32.68
760,2024-03-01,14,4,4,5,145.97,47.7,98.27
761,2024-03-01,14,4,5,1,27.78,9.48,18.3
762,2024-03-01,14,5,1,1,26.99,10.19,16.8
763,2024-03-01,14,5,2,1,28.04,10.26,17.78
764,2024-03-01,14,5,4,2,48.18,17.72,30.46
765,2024-03-01,14,5,5,1,25.45,8.58,16.87
766,2024-03-01,15,1,3,1,53.66,19.91,33.75
767,2024-03-01,15,1,4,12,683.23,260.38,422.85
768,2024-03-01,15,1,5,4,206.26,75.15,131.11
769,2024-03-01,15,2,1,2,127.09,46.73,80.36
770,2024-03-01,15,2,3,4,230.1,82.5,147.6
771,2024-03-01,15,2,4,2,109.36,39.39,69.97
772,2024-03-01,15,2,5,2,113.98,40.15,73.83
773,2024-03-01,15,3,1,1,68.51,23.78,44.73
774,2024-03-01,15,3,3,1,53.31,20.69,32.62
775,2024-03-01,15,4,1,1,63.74,24.55,39.19
776,2024-03-01,15,4,2,1,61.13,22.7,38.43
777,2024-03-01,15,4,4,2,109.89,41.5,68.39
778,2024-03-01,15,4,5,1,66.1,22.71,43.39
779,2024-03-01,15,5,2,1,47.03,20.91,26.12
780,2024-03-01,15,5,5,4,194.93,74.04,120.89
781,2024-04-01,1,1,1,3,186.93,75.64,111.29
782,2024-04-01,1,1,2,2,119.2,46.97,72.23
783,2024-04-01,1,1,4,8,496.53,190.32,306.21
784,2024-04-01,1,1,5,4,237.84,84.35,153.49
785,2024-04-01,1,2,2,2,131.08,49.37,81.71
786,2024-04-01,1,2,4,4,237.66,91.11,146.55
787,2024-04-01,1,3,2,2,137.68,52.9,84.78
788,2024-04-01,1,3,3,2,135.92,53.21,82.71
789,2024-04-01,1,3,4,3,192.1,69.68,122.42
790,2024-04-01,1,3,5,4,258.88,96.78,162.1
791,2024-04-01,1,4,1,2,151.79,56.85,94.94
792,2024-04-01,1,4,2,2,148.4,53.61,94.79
793,2024-04-01,1,4,4,2,129.73,50.19,79.54
794,2024-04-01,1,4,5,2,140.45,53.45,87.0
795,2024-04-01,1,5,1,1,73.02,26.52,46.5
796,2024-04-01,1,5,2,1,62.11,24.82,37.29
797,2024-04-01,1,5,5,3,178.7,69.64,109.06
798,2024-04-01,2,1,1,1,114.72,42.48,72.24
799,2024-04-01,2,1,2,3,296.67,120.6,176.07
800,2024-04-01,2,1,3,2,173.43,75.64,97.79
801,2024-04-01,2,1,4,8,829.01,309.98,519.03
802,2024-04-01,2,1,5,5,506.05,187.21,318.84
803,2024-04-01,2,2,1,1,117.5,44.16,73.34
804,2024-04-01,2,2,2,1,123.64,43.02,80.62
805,2024-04-01,2,2,4,5,516.42,202.46,313.96
806,2024-04-01,2,3,1,1,134.95,50.25,84.7
807,2024-04-01,2,3,2,1,114.05,45.3,68.75
808,2024-04-01,2,4,1,6,665.93,254.03,411.9
809,2024-04-01,2,4,2,4,521.3,193.04,328.26
810,2024-04-01,2,5,1,2,201.89,84.35,117.54
811,2024-04-01,2,5,2,3,331.05,136.22,194.83
812,2024-04-01,2,5,4,1,90.82,39.96,50.86
813,2024-04-01,2,5,5,3,248.84,117.39,131.45
814,2024-04-01,3,1,1,5,260.3,90.5,169.8
815,2024-04-01,3,1,2,2,98.39,36.79,61.6
816,2024-04-01,3,1,3,4,183.07,64.02,119.05
817,2024-04-01,3,1,4,2,85.31,32.06,53.25
818,2024-04-01,3,1,5,6,304.77,117.52,187.25
819,2024-04-01,3,2,2,4,207.91,76.06,131.85
820,2024-04-01,3,2,3,3,159.48,55.13,104.35
821,2024-04-01,3,2,4,8,388.68,145.19,243.49
822,2024-04-01,3,2,5,4,200.2,71.39,128.81
823,2024-04-01,3,3,1,1,58.21,20.85,37.36
824,2024-04-01,3,3,2,1,58.55,19.01,39.54
825,2024-04-01,3,3,3,1,53.66,18.46,35.2
826,2024-04-01,3,3,4,7,367.16,129.37,237.79
827,2024-04-01,3,3,5,2,104.45,38.28,66.17
828,2024-04-01,3,4,2,5,244.31,85.46,158.85
829,2024-04-01,3,4,3,3,166.46,57.6,108.86
830,2024-04-01,3,4,4,5,273.35,92.76,180.59
831,2024-04-01,3,4,5,4,214.29,77.6,136.69
832,2024-04-01,3,5,2,3,135.44,54.02,81.42
833,2024-04-01,3,5,4,4,167.71,68.33,99.38
834,2024-04-01,3,5,5,4,177.12,68.76,108.36
835,2024-04-01,4,1,2,6,434.29,176.46,257.83
836,2024-04-01,4,1,3,3,238.9,81.93,156.97
837,2024-04-01,4,1,4,6,458.43,187.58,270.85
838,2024-04-01,4,1,5,2,148.46,52.31,96.15
839,2024-04-01,4,2,2,2,168.34,64.96,103.38
840,2024-04-01,4,2,4,5,369.43,145.49,223.94
841,2024-04-01,4,2,5,2,176.43,61.95,114.48
842,2024-04-01,4,3,3,4,332.48,125.11,207.37
843,2024-04-01,4,3,4,6,500.01,177.68,322.33
844,2024-04-01,4,3,5,2,161.97,65.64,96.33
845,2024-04-01,4,4,4,3,271.22,98.78,172.44
846,2024-04-01,4,5,1,1,88.85,30.34,58.51
847,2024-04-01,4,5,2,2,150.13,62.68,87.45
848,2024-04-01,4,5,5,2,141.65,55.07,86.58
849,2024-04-01,5,1,1,3,275.71,117.7,158.01
850,2024-04-01,5,1,2,8,735.54,322.15,413.39
851,2024-04-01,5,1,3,1,91.72,33.87,57.85
852,2024-04-01,5,1,4,11,959.47,402.5,556.97
853,2024-04-01,5,1,5,3,308.97,131.08,177.89
854,2024-04-01,5,2,1,3,298.03,117.95,180.08
855,2024-04-01,5,2,2,2,210.9,82.12,128.78
856,2024-04-01,5,2,3,3,270.47,109.15,161.32
857,2024-04-01,5,2,4,5,417.57,172.94,244.63
858,2024-04-01,5,2,5,4,331.02,143.53,187.49
859,2024-04-01,5,3,3,1,103.28,38.95,64.33
860,2024-04-01,5,3,4,4,349.82,145.75,204.07
861,2024-04-01,5,3,5,1,93.81,38.99,54.82
862,2024-04-01,5,4,3,3,313.76,116.09,197.67
863,2024-04-01,5,4,4,1,96.3,39.03,57.27
864,2024-04-01,5,4,5,4,403.43,158.3,245.13
865,2024-04-01,5,5,1,3,262.59,122.48,140.11
866,2024-04-01,5,5,2,1,75.4,36.32,39.08
867,2024-04-01,5,5,3,2,157.37,70.94,86.43
868,2024-04-01,5,5,4,4,326.02,134.72,191.3
869,2024-04-01,5,5,5,1,81.78,36.91,44.87
870,2024-04-01,6,1,2,2,148.18,59.8,88.38
871,2024-04-01,6,1,3,1,64.8,26.9,37.9
872,2024-04-01,6,1,4,2,123.19,53.12,70.07
873,2024-04-01,6,1,5,2,125.72,51.57,74.15
874,2024-04-01,6,2,2,2,147.95,62.6,85.35
875,2024-04-01,6,2,4,5,340.27,139.35,200.92
876,2024-04-01,6,2,5,2,138.58,57.53,81.05
877,2024-04-01,6,3,2,2,148.13,66.2,81.93
878,2024-04-01,6,3,3,2,158.75,61.2,97.55
879,2024-04-01,6,3,4,3,216.59,89.01,127.58
880,2024-04-01,6,3,5,4,280.74,116.55,164.19
881,2024-04-01,6,4,4,1,72.77,30.71,42.06
882,2024-04-01,6,4,5,1,84.91,29.77,55.14
883,2024-04-01,6,5,1,4,291.19,120.85,170.34
884,2024-04-01,6,5,2,3,202.2,90.31,111.89
885,2024-04-01,6,5,3,1,63.72,29.54,34.18
886,2024-04-01,7,1,1,2,93.65,34.93,58.72
887,2024-04-01,7,1,2,1,44.01,16.75,27.26
888,2024-04-01,7,1,4,6,275.11,105.94,169.17
889,2024-04-01,7,2,1,2,110.22,37.15,73.07
890,2024-04-01,7,2,2,6,293.93,101.83,192.1
891,2024-04-01,7,2,3,3,126.52,50.23,76.29
892,2024-04-01,7,2,4,6,307.72,106.47,201.25
893,2024-04-01,7,2,5,2,89.76,32.97,56.79
894,2024-04-01,7,3,4,1,44.72,16.68,28.04
895,2024-04-01,7,4,1,1,53.37,19.26,34.11
896,2024-04-01,7,4,2,2,106.64,37.72,68.92
897,2024-04-01,7,4,4,3,148.05,50.76,97.29
898,2024-04-01,7,4,5,2,110.31,36.82,73.49
899,2024-04-01,7,5,4,15,647.01,246.13,400.88
900,2024-04-01,7,5,5,4,151.03,63.15,87.88
901,2024-04-01,8,1,1,1,47.36,18.28,29.08
902,2024-04-01,8,1,2,2,94.91,36.62,58.29
903,2024-04-01,8,1,3,1,45.55,17.65,27.9
904,2024-04-01,8,1,4,8,374.12,141.53,232.59
905,2024-04-01,8,1,5,3,166.62,63.12,103.5
906,2024-04-01,8,2,1,3,153.72,58.12,95.6
907,2024-04-01,8,2,2,3,156.45,56.34,100.11
908,2024-04-01,8,2,4,11,563.79,207.1,356.69
909,2024-04-01,8,2,5,5,237.89,90.19,147.7
910,2024-04-01,8,3,2,2,108.11,40.85,67.26
911,2024-04-01,8,3,3,2,96.22,36.23,59.99
912,2024-04-01,8,3,4,9,470.98,176.55,294.43
913,2024-04-01,8,3,5,1,50.75,18.23,32.52
914,2024-04-01,8,4,2,1,56.01,19.88,36.13
915,2024-04-01,8,4,4,3,151.58,53.75,97.83
916,2024-04-01,8,4,5,4,213.04,73.79,139.25
917,2024-04-01,8,5,4,4,163.99,69.73,94.26
918,2024-04-01,8,5,5,3,120.73,52.67,68.06
919,2024-04-01,9,1,3,1,59.5,25.27,34.23
920,2024-04-01,9,1,4,4,278.25,112.52,165.73
921,2024-04-01,9,1,5,2,129.36,50.67,78.69
922,2024-04-01,9,2,1,4,305.4,115.32,190.08
923,2024-04-01,9,2,2,2,143.07,54.62,88.45
924,2024-04-01,9,2,3,4,268.34,106.35,161.99
925,2024-04-01,9,2,4,7,463.25,178.31,284.94
926,2024-04-01,9,2,5,7,470.9,184.28,286.62
927,2024-04-01,9,3,1,1,80.26,31.0,49.26
928,2024-04-01,9,3,3,3,203.51,82.9,120.61
929,2024-04-01,9,3,5,1,67.85,26.75,41.1
930,2024-04-01,9,4,2,1,78.58,28.59,49.99
931,2024-04-01,9,4,3,8,532.03,209.62,322.41
932,2024-04-01,9,4,4,4,304.43,109.73,194.7
933,2024-04-01,9,5,1,4,272.43,113.44,158.99
934,2024-04-01,9,5,2,4,250.12,108.67,141.45
935,2024-04-01,9,5,5,3,178.99,73.64,105.35
936,2024-04-01,10,1,1,4,228.01,91.52,136.49
937,2024-04-01,10,1,2,2,111.38,40.7,70.68
938,2024-04-01,10,1,3,1,58.66,21.1,37.56
939,2024-04-01,10,1,4,3,185.49,74.35,111.14
940,2024-04-01,10,1,5,1,59.61,20.15,39.46
941,2024-04-01,10,2,1,1,63.66,24.61,39.05
942,2024-04-01,10,2,4,2,110.46,38.49,71.97
943,2024-04-01,10,3,2,1,60.82,23.47,37.35
944,2024-04-01,10,3,4,7,408.48,151.08,257.4
945,2024-04-01,10,4,2,1,71.33,24.3,47.03
946,2024-04-01,10,4,5,2,137.02,46.25,90.77
947,2024-04-01,10,5,2,1,61.16,21.85,39.31
948,2024-04-01,10,5,4,1,45.33,19.93,25.4
949,2024-04-01,10,5,5,1,53.48,19.83,33.65
950,2024-04-01,11,1,1,2,76.61,25.59,51.02
951,2024-04-01,11,1,2,7,272.07,84.59,187.48
952,2024-04-01,11,1,3,1,40.35,11.61,28.74
953,2024-04-01,11,1,4,4,175.02,56.35,118.67
954,2024-04-01,11,1,5,2,71.96,22.8,49.16
955,2024-04-01,11,2,4,4,148.65,44.52,104.13
956,2024-04-01,11,2,5,3,111.86,34.47,77.39
957,2024-04-01,11,3,1,4,174.5,54.23,120.27
958,2024-04-01,11,3,3,4,156.21,51.62,104.59
